Text,Label
"Uhh, j'ai rendez-vous 13h avec support technique, où aller ?",Rendez-vous
"Bonjour, je dois rencontrer M. Girard pour discussion, où aller ?",Rendez-vous
"Hmmm, j'ai entretien avec service client, où aller ?",Rendez-vous
"Euhhh, pouvez confirmer mon rendez-vous avec responsable technique, où aller ?",Rendez-vous
"Salut, je suis ici consultation avec Mme Dubois, où aller ?",Rendez-vous
"Hmmm, est-ce que je peux voir conseiller pour entretien, où aller ?",Rendez-vous
"J'ai un rendez-vous avec un conseiller, où dois-je aller ?",Rendez-vous
"Bonjour, j'ai pris rendez-vous pour aujourd'hui.",Rendez-vous
"Excusez-moi, j'ai un rendez-vous à 15h.",Rendez-vous
Je suis là pour mon rendez-vous avec M. Dupont.,Rendez-vous
"Salut, j'ai un rendez-vous pour discuter de mon abonnement.",Rendez-vous
"Bonjour, j'ai rendez-vous pour un entretien.",Rendez-vous
J'ai un rendez-vous avec le service client.,Rendez-vous
"Excusez-moi, où se trouve la salle des rendez-vous ?",Rendez-vous
"Bonjour, j'ai pris rendez-vous pour un échange de téléphone.",Rendez-vous
Je suis ici pour mon rendez-vous de 14h.,Rendez-vous
J'ai rendez-vous avec un commercial.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour souscrire à un forfait.",Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour une réclamation.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour une réparation.",Rendez-vous
J'ai rendez-vous avec votre expert en téléphonie.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour discuter de ma facture.",Rendez-vous
J'ai rendez-vous avec le service après-vente.,Rendez-vous
"Excusez-moi, j'ai rendez-vous pour un dépannage.",Rendez-vous
"Bonjour, j'ai un rendez-vous avec Mme Martin.",Rendez-vous
J'ai un rendez-vous pour faire un point sur mon abonnement.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour un échange de carte SIM.",Rendez-vous
J'ai rendez-vous avec le conseiller financier.,Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour une consultation.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour installer une nouvelle ligne.",Rendez-vous
J'ai rendez-vous avec le support technique.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour un transfert de ligne.",Rendez-vous
J'ai rendez-vous avec votre responsable des abonnements.,Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour une assistance technique.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour discuter de mon contrat.",Rendez-vous
J'ai rendez-vous avec le conseiller clientèle.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour un changement de forfait.",Rendez-vous
J'ai rendez-vous avec le service de facturation.,Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour un dépannage internet.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour une mise à jour de mon abonnement.",Rendez-vous
J'ai rendez-vous avec le responsable des ventes.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour une résiliation de contrat.",Rendez-vous
J'ai rendez-vous avec le conseiller technique.,Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour une assistance clientèle.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour une installation de fibre.",Rendez-vous
J'ai rendez-vous avec le service des réclamations.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour un échange de mobile.",Rendez-vous
J'ai rendez-vous avec le conseiller en téléphonie.,Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour une analyse de ma consommation.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour un dépannage réseau.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour une mise à jour de mes informations.",Rendez-vous
J'ai rendez-vous avec le service des ventes.,Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour un changement de téléphone.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour une assistance facturation.",Rendez-vous
J'ai rendez-vous avec le responsable clientèle.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour une installation de téléphone fixe.",Rendez-vous
J'ai rendez-vous avec le service technique.,Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour une mise à jour de forfait.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour un dépannage téléphonique.",Rendez-vous
J'ai rendez-vous avec le conseiller de vente.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour une installation internet.",Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour une assistance mobile.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour un transfert de numéro.",Rendez-vous
J'ai rendez-vous avec le responsable des opérations.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour une consultation technique.",Rendez-vous
J'ai rendez-vous avec le service client pour un problème de facture.,Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour un échange d'appareil.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour une nouvelle souscription.",Rendez-vous
J'ai rendez-vous avec le conseiller pour discuter de mon contrat.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour une vérification de ligne.",Rendez-vous
J'ai rendez-vous avec le service de support.,Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour un problème de connexion.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour une assistance technique.",Rendez-vous
J'ai rendez-vous avec le conseiller pour une mise à jour de contrat.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour une consultation financière.",Rendez-vous
J'ai rendez-vous avec le service de dépannage.,Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour une installation de fibre optique.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour un changement d'abonnement.",Rendez-vous
J'ai rendez-vous avec le conseiller pour un problème de facturation.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour une consultation clientèle.",Rendez-vous
J'ai rendez-vous avec le service après-vente pour un remplacement de téléphone.,Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour un transfert de ligne.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour une assistance internet.",Rendez-vous
J'ai rendez-vous avec le responsable des opérations pour une mise à jour de forfait.,Rendez-vous
J'ai rendez-vous avec le service client pour un problème de connexion.,Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour un dépannage téléphonique.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour une installation de ligne téléphonique.",Rendez-vous
J'ai rendez-vous avec le service de support pour un problème de réseau.,Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour une nouvelle souscription.",Rendez-vous
J'ai rendez-vous avec le responsable clientèle pour une vérification de ligne.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour une assistance mobile.",Rendez-vous
J'ai rendez-vous avec le service après-vente pour un problème de téléphone.,Rendez-vous
J'ai rendez-vous avec le conseiller pour un transfert de numéro.,Rendez-vous
J'ai rendez-vous avec le service client pour une mise à jour de contrat.,Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour un problème de facturation.",Rendez-vous
"J'ai un rendez-vous avec un conseiller, pouvez-vous m'indiquer où aller ?",Rendez-vous
"Bonjour, j'ai pris rendez-vous pour ce matin.",Rendez-vous
"Excusez-moi, j'ai un rendez-vous à 16h.",Rendez-vous
Je suis là pour mon rendez-vous avec M. Durand.,Rendez-vous
"Salut, j'ai un rendez-vous pour discuter de mon forfait.",Rendez-vous
"Bonjour, j'ai rendez-vous pour un entretien de service.",Rendez-vous
"J'ai un rendez-vous avec le service client, où dois-je me rendre ?",Rendez-vous
"Excusez-moi, où se trouve la salle pour les rendez-vous ?",Rendez-vous
Je suis ici pour mon rendez-vous de 8h.,Rendez-vous
Je suis ici pour mon rendez-vous de 10h.,Rendez-vous
Je suis ici pour mon rendez-vous dans 10 min.,Rendez-vous
J'ai un rendez-vous avec un commercial.,Rendez-vous
"Bonjour, j'ai un rendez-vous avec Mme Zel.",Rendez-vous
"Yo, j'ai rendez-vous dans 5 min.",Rendez-vous
J'attends la personne avec qui j'ai rendez-vous,Rendez-vous
Dans 3h je vais consulter un conseiller,Rendez-vous
Vous savez si la personne que je dois voir est présente ?,Rendez-vous
Mon rendez-vous est bientôt ?,Rendez-vous
"Dans très peu de temps, je dois aller voir Monsieur Lorrand",Rendez-vous
"Bonjour, rendez-vous est-il annulé ?",Rendez-vous
"J'ai un rendez-vous avec un conseiller à 14h, où dois-je aller ?",Rendez-vous
"Bonjour, j'ai pris rendez-vous pour 16h30 aujourd'hui.",Rendez-vous
"Excusez-moi, j'ai un rendez-vous à 15h, pouvez-vous m'aider ?",Rendez-vous
Je suis là pour mon rendez-vous avec M. Dupont à 11h.,Rendez-vous
"Salut, j'ai un rendez-vous pour discuter de mon abonnement à 10h.",Rendez-vous
"Bonjour, j'ai rendez-vous pour un entretien à 9h.",Rendez-vous
"J'ai un rendez-vous avec le service client à 14h30, où dois-je me rendre ?",Rendez-vous
"Excusez-moi, où se trouve la salle des rendez-vous pour 17h ?",Rendez-vous
"Bonjour, j'ai pris rendez-vous pour un échange de téléphone à 13h.",Rendez-vous
"Je suis ici pour mon rendez-vous de 14h, pouvez-vous m'indiquer où aller ?",Rendez-vous
J'ai un rendez-vous avec un commercial à 11h30.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour souscrire à un forfait à 10h.",Rendez-vous
J'ai rendez-vous avec le responsable technique à 15h.,Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour une réclamation à 16h.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour une réparation à 9h30.",Rendez-vous
J'ai rendez-vous avec votre expert en téléphonie à 13h30.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour discuter de ma facture à 10h.",Rendez-vous
J'ai rendez-vous avec le service après-vente à 11h.,Rendez-vous
"Excusez-moi, j'ai rendez-vous pour un dépannage à 14h.",Rendez-vous
"Bonjour, j'ai un rendez-vous avec Mme Martin à 16h.",Rendez-vous
J'ai un rendez-vous pour faire un point sur mon abonnement à 10h30.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour un échange de carte SIM à 12h.",Rendez-vous
J'ai rendez-vous avec le conseiller financier à 15h30.,Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour une consultation à 17h.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour installer une nouvelle ligne à 14h.",Rendez-vous
J'ai rendez-vous avec le support technique à 9h30.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour un transfert de ligne à 11h.",Rendez-vous
J'ai rendez-vous avec votre responsable des abonnements à 16h.,Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour une assistance technique à 10h.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour discuter de mon contrat à 15h.",Rendez-vous
J'ai rendez-vous avec le conseiller clientèle à 13h.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour un changement de forfait à 9h.",Rendez-vous
J'ai rendez-vous avec le service de facturation à 14h.,Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour un dépannage internet à 11h.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour une mise à jour de mon abonnement à 10h30.",Rendez-vous
J'ai rendez-vous avec le responsable des ventes à 16h.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour une résiliation de contrat à 12h30.",Rendez-vous
J'ai rendez-vous avec le conseiller technique à 9h.,Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour une assistance clientèle à 15h.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour une installation de fibre à 13h30.",Rendez-vous
J'ai rendez-vous avec le service des réclamations à 17h.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour un échange de mobile à 10h.",Rendez-vous
J'ai rendez-vous avec le conseiller en téléphonie à 14h30.,Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour une analyse de ma consommation à 11h.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour un dépannage réseau à 9h.",Rendez-vous
J'ai rendez-vous avec le responsable des abonnements à 16h.,Rendez-vous
"Bonjour, j'ai un rendez-vous pour une mise à jour de mes informations à 13h.",Rendez-vous
J'ai rendez-vous avec le service des ventes à 15h30.,Rendez-vous
"Excusez-moi, j'ai un rendez-vous pour un changement de téléphone à 10h.",Rendez-vous
"Bonjour, j'ai un rendez-vous pour une assistance facturation à 11h30.",Rendez-vous
Je voudrais prendre rendez-vous pour une réparation de téléphone.,Rendez-vous
Quels sont les créneaux disponibles pour un rendez-vous ?,Rendez-vous
Puis-je fixer un rendez-vous pour une mise à jour de logiciel ?,Rendez-vous
Comment prendre rendez-vous pour un service après-vente ?,Rendez-vous
Avez-vous des rendez-vous disponibles ce week-end ?,Rendez-vous
Puis-je fixer un rendez-vous pour une consultation technique ?,Rendez-vous
Quels sont les horaires pour les rendez-vous en magasin ?,Rendez-vous
Puis-je prendre rendez-vous pour une configuration de téléphone ?,Rendez-vous
Comment annuler un rendez-vous déjà pris ?,Rendez-vous
Je souhaite prendre rendez-vous pour une assistance technique.,Rendez-vous
Quels sont les délais d'attente pour un rendez-vous ?,Rendez-vous
Puis-je fixer un rendez-vous pour une installation de nouvelles applications ?,Rendez-vous
Je voudrais prendre rendez-vous pour un transfert de données.,Rendez-vous
Puis-je prendre rendez-vous pour une réparation d'écran ?,Rendez-vous
Quels documents dois-je apporter pour un rendez-vous ?,Rendez-vous
Je souhaite un rendez-vous pour une évaluation de téléphone.,Rendez-vous
Puis-je prendre rendez-vous pour un diagnostic de téléphone ?,Rendez-vous
Comment changer la date de mon rendez-vous ?,Rendez-vous
Puis-je fixer un rendez-vous pour une remise à zéro de mon téléphone ?,Rendez-vous
Je veux un rendez-vous pour une consultation sur les options de stockage.,Rendez-vous
Avez-vous des rendez-vous disponibles en soirée ?,Rendez-vous
Puis-je fixer un rendez-vous pour un nettoyage interne du téléphone ?,Rendez-vous
Quels sont les créneaux disponibles pour un rendez-vous urgent ?,Rendez-vous
Je voudrais prendre rendez-vous pour une aide à la synchronisation de mes données.,Rendez-vous
Comment prendre rendez-vous pour une mise à jour système ?,Rendez-vous
Puis-je fixer un rendez-vous pour une formation à l'utilisation de mon téléphone ?,Rendez-vous
Je souhaite prendre rendez-vous pour une optimisation de performance.,Rendez-vous
Puis-je prendre rendez-vous pour une réparation de port de charge ?,Rendez-vous
Quels sont les créneaux disponibles pour une consultation téléphonique ?,Rendez-vous
Puis-je fixer un rendez-vous pour un échange de téléphone défectueux ?,Rendez-vous
Je voudrais un rendez-vous pour une réparation de batterie.,Rendez-vous
Comment prendre rendez-vous pour une aide à la configuration réseau ?,Rendez-vous
Puis-je fixer un rendez-vous pour une réparation de bouton cassé ?,Rendez-vous
Je souhaite prendre rendez-vous pour une consultation sur les accessoires.,Rendez-vous
Quels sont les créneaux disponibles pour une vérification de garantie ?,Rendez-vous
Puis-je fixer un rendez-vous pour une installation de carte SIM ?,Rendez-vous
Je voudrais prendre rendez-vous pour un dépannage à distance.,Rendez-vous
Quels sont les créneaux disponibles pour une assistance personnalisée ?,Rendez-vous
Puis-je prendre rendez-vous pour un remplacement de pièce défectueuse ?,Rendez-vous
Comment prendre rendez-vous pour une vérification de sécurité ?,Rendez-vous
